"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","avg_acc","similar","trans","acc_et"
"1497","97",NA,NA,"2"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Grapes","1","Right","BalloonsGrapes",1,"similar",3,1
"1498","98",NA,NA,"2","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Clock","0","Right","ClockBicycle",0.8,"similar",7,0
"1499","101",NA,NA,"2","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Balloons","1","Left","BalloonsGrapes",0.75,"similar",2,1
"1500","103",NA,NA,"2","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Sock","1","Right","ShoeSock",0.789473684210526,"similar",5,1
"1501","106",NA,NA,"2","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Shoe","1","Right","ShoeSock",0.65,"similar",0,0
"1502","107",NA,NA,"2","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Jacket","1","Left","JacketLeaf",0.777777777777778,"similar",0,1
"1503","108",NA,NA,"2","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Balloons","1","Left","BalloonsGrapes",0.9,"similar",2,1
"1504","110",NA,NA,"2","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Sock","1","Right","ShoeSock",1,"similar",1,1
"1505","111",NA,NA,"2","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Leaf","1","Right","JacketLeaf",0.9,"similar",2,1
"1506","112",NA,NA,"2","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Grapes","1","Left","BalloonsGrapes",0.75,"similar",1,0
"1507","114",NA,NA,"2","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Shoe","1","Right","ShoeSock",0.8,"similar",1,0
"1508","115",NA,NA,"2","Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Jacket","0","Right","JacketLeaf",0.6,"similar",1,0
"1509","116",NA,NA,"2","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Balloons","1","Left","BalloonsGrapes",0.85,"similar",1,1
"1510","117",NA,NA,"2","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Bicycle","1","Right","ClockBicycle",0.65,"similar",1,1
"1511","118",NA,NA,"2","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Sock","1","Right","ShoeSock",0.9,"similar",2,1
"1512","123",NA,NA,"2","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Jacket","1","Left","JacketLeaf",0.95,"similar",0,1
"1513","122",NA,NA,"3","Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Duck","1","Right","BalloonsDuck ",0.75,"dissimilar",0,1
"1514","34",NA,NA,"3","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Duck","1","Right","BalloonsDuck ",0.75,"dissimilar",2,1
"1515","35",NA,NA,"3","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Bear","1","Right","AppleBear",0.85,"dissimilar",0,1
"1516","36",NA,NA,"3","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Ball","1","Right","SpoonBall",0.85,"dissimilar",2,1
"1517","37",NA,NA,"3","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Cake","1","Right","CakeDoll",0.65,"dissimilar",0,0
"1518","38",NA,NA,"3","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Balloons","1","Left","BalloonsDuck ",0.85,"dissimilar",0,1
"1519","39",NA,NA,"3","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Apple","1","Left","AppleBear",0.947368421052632,"dissimilar",2,1
"1520","41",NA,NA,"3","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Doll","1","Right","CakeDoll",0.85,"dissimilar",1,1
"1521","42",NA,NA,"3","Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Duck","1","Right","BalloonsDuck ",0.7,"dissimilar",1,1
"1522","43",NA,NA,"3","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Bear","1","Right","AppleBear",0.894736842105263,"dissimilar",3,1
"1523","44",NA,NA,"3","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Ball","1","Right","SpoonBall",0.75,"dissimilar",2,1
"1524","45",NA,NA,"3","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Cake","1","Left","CakeDoll",0.777777777777778,"dissimilar",0,1
"1525","46",NA,NA,"3","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Balloons","1","Left","BalloonsDuck ",0.8,"dissimilar",0,1
"1526","48",NA,NA,"3","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Spoon","1","Left","SpoonBall",0.95,"dissimilar",0,1
"1527","49",NA,NA,"3","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Doll","1","Right","CakeDoll",0.95,"dissimilar",6,1
"1528","50",NA,NA,"3","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Duck","1","Right","BalloonsDuck ",0.684210526315789,"dissimilar",1,1
"1529","51",NA,NA,"3","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Bear","1","Right","AppleBear",0.85,"dissimilar",1,1
"1530","52",NA,NA,"3","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Ball","1","Right","SpoonBall",0.75,"dissimilar",1,1
"1531","53",NA,NA,"3","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Cake","1","Left","CakeDoll",0.789473684210526,"dissimilar",0,1
"1532","55",NA,NA,"3","Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Apple","1","Left","AppleBear",0.9,"dissimilar",2,1
"1533","56",NA,NA,"3","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Spoon","1","Left","SpoonBall",0.8,"dissimilar",3,1
"1534","57",NA,NA,"3","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Doll","1","Right","CakeDoll",0.9,"dissimilar",0,1
"1535","58",NA,NA,"3","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Duck","1","Right","BalloonsDuck ",0.692307692307692,"dissimilar",1,1
"1536","59",NA,NA,"3","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Bear","1","Left","AppleBear",0.8,"dissimilar",1,0
"1537","62",NA,NA,"3","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Balloons","1","Left","BalloonsDuck ",0.9,"dissimilar",1,1
"1538","63",NA,NA,"3","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Apple","1","Left","AppleBear",0.9,"dissimilar",0,1
"1539","64",NA,NA,"3","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Spoon","1","Left","SpoonBall",0.7,"dissimilar",2,1
"1540","65",NA,NA,"3","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Doll","1","Right","CakeDoll",0.85,"dissimilar",1,1
"1541","67",NA,NA,"3","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Bear","1",NA,NA,0.933333333333333,"dissimilar",2,NA
"1542","68",NA,NA,"3","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Ball","1","Right","SpoonBall",0.8,"dissimilar",2,1
"1543","69",NA,NA,"3","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Cake","1","Left","CakeDoll",0.8,"dissimilar",1,1
"1544","71",NA,NA,"3","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Apple","1","Left","AppleBear",0.95,"dissimilar",1,1
"1545","72",NA,NA,"3","Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Spoon","1","Left","SpoonBall",0.75,"dissimilar",0,1
"1546","73",NA,NA,"3","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Doll","0","Right","CakeDoll",0.75,"dissimilar",4,1
"1547","74",NA,NA,"3","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Duck","1","Right","BalloonsDuck ",0.75,"dissimilar",5,1
"1548","75",NA,NA,"3","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Bear","1","Right","AppleBear",0.75,"dissimilar",2,1
"1549","76",NA,NA,"3","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Ball","1","Right","SpoonBall",0.894736842105263,"dissimilar",2,1
"1550","78",NA,NA,"3","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Balloons","1","Left","BalloonsDuck ",1,"dissimilar",0,1
"1551","79",NA,NA,"3","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Apple","1","Left","AppleBear",0.842105263157895,"dissimilar",1,1
"1552","80",NA,NA,"3","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Spoon","1","Left","SpoonBall",0.7,"dissimilar",1,1
"1553","81",NA,NA,"3","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Doll","1","Right","CakeDoll",0.947368421052632,"dissimilar",2,1
"1554","86",NA,NA,"3","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Balloons","1","Left","BalloonsDuck ",0.75,"dissimilar",0,1
"1555","87",NA,NA,"3","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Apple","1","Left","AppleBear",0.95,"dissimilar",1,1
"1556","88",NA,NA,"3","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Spoon","1","Right","SpoonBall",0.526315789473684,"dissimilar",1,0
"1557","89",NA,NA,"3","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Doll","1","Right","CakeDoll",0.75,"dissimilar",1,1
"1558","91",NA,NA,"3","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Bear","1","Left","AppleBear",0.9,"dissimilar",0,0
"1559","92",NA,NA,"3","Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Ball","1","Right","SpoonBall",0.95,"dissimilar",2,1
"1560","93",NA,NA,"3","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Cake","1","Left","CakeDoll",1,"dissimilar",2,1
"1561","94",NA,NA,"3","Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Balloons","1","Left","BalloonsDuck ",0.85,"dissimilar",6,1
"1562","97",NA,NA,"3"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Spoon","1","Left","SpoonBall",1,"dissimilar",1,1
"1563","98",NA,NA,"3","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Doll","1","Right","CakeDoll",0.8,"dissimilar",2,1
"1564","101",NA,NA,"3","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Ball","1","Right","SpoonBall",0.75,"dissimilar",2,1
"1565","103",NA,NA,"3","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Balloons","1","Left","BalloonsDuck ",0.789473684210526,"dissimilar",2,1
"1566","106",NA,NA,"3","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Duck","1","Right","BalloonsDuck ",0.65,"dissimilar",2,1
"1567","107",NA,NA,"3","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Bear","1","Right","AppleBear",0.777777777777778,"dissimilar",0,1
"1568","108",NA,NA,"3","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Ball","1","Right","SpoonBall",0.9,"dissimilar",1,1
"1569","110",NA,NA,"3","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Balloons","1","Left","BalloonsDuck ",1,"dissimilar",1,1
"1570","111",NA,NA,"3","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Apple","1","Left","AppleBear",0.9,"dissimilar",0,1
"1571","114",NA,NA,"3","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Duck","1","Right","BalloonsDuck ",0.8,"dissimilar",0,1
"1572","115",NA,NA,"3","Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Bear","1","Right","AppleBear",0.6,"dissimilar",1,1
"1573","116",NA,NA,"3","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Ball","1","Right","SpoonBall",0.85,"dissimilar",1,1
"1574","117",NA,NA,"3","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Cake","1","Left","CakeDoll",0.65,"dissimilar",0,1
"1575","118",NA,NA,"3","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Balloons","1","Left","BalloonsDuck ",0.9,"dissimilar",1,1
"1576","123",NA,NA,"3","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Bear","1","Right","AppleBear",0.95,"dissimilar",0,1
"1577","122",NA,NA,"4","Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Flowers","1","Left","FlowersCat",0.75,"dissimilar",0,1
"1578","34",NA,NA,"4","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Flowers","1","Left","FlowersCat",0.75,"dissimilar",2,1
"1579","35",NA,NA,"4","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Elephant","1","Left","ElephantBroccoli",0.85,"dissimilar",2,1
"1580","36",NA,NA,"4","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Cookie","1","Right","CookieSock",0.85,"dissimilar",3,0
"1581","37",NA,NA,"4","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Hat","1","Right","EggHat",0.65,"dissimilar",0,1
"1582","38",NA,NA,"4","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Cat","1","Right","FlowersCat",0.85,"dissimilar",1,1
"1583","39",NA,NA,"4","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Broccoli","1","Right","ElephantBroccoli",0.947368421052632,"dissimilar",2,1
"1584","41",NA,NA,"4","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Egg","1","Left","EggHat",0.85,"dissimilar",0,1
"1585","42",NA,NA,"4","Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Flowers","1","Left","FlowersCat",0.7,"dissimilar",4,1
"1586","43",NA,NA,"4","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Elephant","1","Left","ElephantBroccoli",0.894736842105263,"dissimilar",1,1
"1587","44",NA,NA,"4","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Cookie","1","Left","CookieSock",0.75,"dissimilar",1,1
"1588","45",NA,NA,"4","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Hat","1","Left","EggHat",0.777777777777778,"dissimilar",0,0
"1589","46",NA,NA,"4","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Cat","1","Left","FlowersCat",0.8,"dissimilar",0,0
"1590","48",NA,NA,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Sock","1","Right","CookieSock",0.95,"dissimilar",0,1
"1591","49",NA,NA,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Egg","1","Left","EggHat",0.95,"dissimilar",3,1
"1592","50",NA,NA,"4","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Flowers","1","Right","FlowersCat",0.684210526315789,"dissimilar",0,0
"1593","51",NA,NA,"4","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Elephant","1","Left","ElephantBroccoli",0.85,"dissimilar",1,1
"1594","52",NA,NA,"4","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Cookie","1","Left","CookieSock",0.75,"dissimilar",0,1
"1595","53",NA,NA,"4","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Hat","1","Left","EggHat",0.789473684210526,"dissimilar",1,0
"1596","55",NA,NA,"4","Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Broccoli","1","Right","ElephantBroccoli",0.9,"dissimilar",0,1
"1597","56",NA,NA,"4","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Sock","1","Left","CookieSock",0.8,"dissimilar",1,0
"1598","57",NA,NA,"4","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Egg","1","Left","EggHat",0.9,"dissimilar",0,1
"1599","58",NA,NA,"4","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Flowers","1","Right","FlowersCat",0.692307692307692,"dissimilar",1,0
"1600","59",NA,NA,"4","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Elephant","1","Left","ElephantBroccoli",0.8,"dissimilar",0,1
"1601","62",NA,NA,"4","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Cat","1","Right","FlowersCat",0.9,"dissimilar",3,1
"1602","63",NA,NA,"4","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Broccoli","0","Right","ElephantBroccoli",0.9,"dissimilar",1,1
"1603","64",NA,NA,"4","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Sock","1","Left","CookieSock",0.7,"dissimilar",0,0
"1604","65",NA,NA,"4","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Egg","1","Left","EggHat",0.85,"dissimilar",2,1
"1605","67",NA,NA,"4","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Elephant","1",NA,NA,0.933333333333333,"dissimilar",4,NA
"1606","68",NA,NA,"4","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Cookie","1","Left","CookieSock",0.8,"dissimilar",2,1
"1607","69",NA,NA,"4","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Hat","1","Left","EggHat",0.8,"dissimilar",1,0
"1608","71",NA,NA,"4","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Broccoli","1","Right","ElephantBroccoli",0.95,"dissimilar",1,1
"1609","72",NA,NA,"4","Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Sock","1","Left","CookieSock",0.75,"dissimilar",2,0
"1610","73",NA,NA,"4","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Egg","1","Right","EggHat",0.75,"dissimilar",0,0
"1611","74",NA,NA,"4","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Flowers","1","Left","FlowersCat",0.75,"dissimilar",2,1
"1612","75",NA,NA,"4","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Elephant","1","Left","ElephantBroccoli",0.75,"dissimilar",2,1
"1613","76",NA,NA,"4","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Cookie","1","Left","CookieSock",0.894736842105263,"dissimilar",0,1
"1614","78",NA,NA,"4","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Cat","1","Right","FlowersCat",1,"dissimilar",1,1
"1615","79",NA,NA,"4","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Broccoli","1","Right","ElephantBroccoli",0.842105263157895,"dissimilar",1,1
"1616","80",NA,NA,"4","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Sock","1","Right","CookieSock",0.7,"dissimilar",1,1
"1617","81",NA,NA,"4","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Egg","1","Left","EggHat",0.947368421052632,"dissimilar",1,1
"1618","86",NA,NA,"4","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Cat","1","Right","FlowersCat",0.75,"dissimilar",2,1
"1619","87",NA,NA,"4","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Broccoli","1","Right","ElephantBroccoli",0.95,"dissimilar",1,1
"1620","88",NA,NA,"4","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Sock","1","Left","CookieSock",0.526315789473684,"dissimilar",1,0
"1621","89",NA,NA,"4","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Egg","1","Left","EggHat",0.75,"dissimilar",0,1
"1622","91",NA,NA,"4","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Elephant","1","Left","ElephantBroccoli",0.9,"dissimilar",0,1
"1623","92",NA,NA,"4","Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Cookie","1","Left","CookieSock",0.95,"dissimilar",1,1
"1624","93",NA,NA,"4","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Hat","1",NA,NA,1,"dissimilar",2,NA
"1625","94",NA,NA,"4","Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Cat","1","Right","FlowersCat",0.85,"dissimilar",2,1
"1626","97",NA,NA,"4"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Sock","1","Right","CookieSock",1,"dissimilar",2,1
"1627","98",NA,NA,"4","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Egg","1","Right","EggHat",0.8,"dissimilar",0,0
"1628","101",NA,NA,"4","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Cookie","1","Left","CookieSock",0.75,"dissimilar",0,1
"1629","103",NA,NA,"4","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Cat","1","Right","FlowersCat",0.789473684210526,"dissimilar",1,1
"1630","106",NA,NA,"4","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Flowers","1","Left","FlowersCat",0.65,"dissimilar",2,1
"1631","107",NA,NA,"4","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Elephant","1","Left","ElephantBroccoli",0.777777777777778,"dissimilar",1,1
"1632","108",NA,NA,"4","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Cookie","1","Left","CookieSock",0.9,"dissimilar",0,1
"1633","110",NA,NA,"4","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Cat","1","Right","FlowersCat",1,"dissimilar",0,1
"1634","111",NA,NA,"4","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Broccoli","1","Right","ElephantBroccoli",0.9,"dissimilar",2,1
"1635","114",NA,NA,"4","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Flowers","1","Left","FlowersCat",0.8,"dissimilar",1,1
"1636","115",NA,NA,"4","Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Elephant","1","Left","ElephantBroccoli",0.6,"dissimilar",2,1
"1637","116",NA,NA,"4","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Cookie","1","Left","CookieSock",0.85,"dissimilar",0,1
"1638","117",NA,NA,"4","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Hat","1","Left","EggHat",0.65,"dissimilar",0,0
"1639","118",NA,NA,"4","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Cat","1","Right","FlowersCat",0.9,"dissimilar",0,1
"1640","123",NA,NA,"4","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Elephant","1","Left","ElephantBroccoli",0.95,"dissimilar",0,1
"1641","122",NA,NA,"5","Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Butterfly","0","Right","PigButterfly",0.75,"dissimilar",0,1
"1642","34",NA,NA,"5","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Butterfly","1","Right","PigButterfly",0.75,"dissimilar",2,1
"1643","35",NA,NA,"5","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Dog","1","Right","ClockDog",0.85,"dissimilar",0,1
"1644","36",NA,NA,"5","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Bread","1","Right","OrangeBread",0.85,"dissimilar",2,1
"1645","37",NA,NA,"5","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Bottle","1","Right","BottleLeaf",0.65,"dissimilar",0,0
"1646","38",NA,NA,"5","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Pig","1","Left","PigButterfly",0.85,"dissimilar",4,1
