"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar"
"191","74",9276,1,"3","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"192","75",2280,1,"3","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Bear","1","Right","AppleBear","dissimilar"
"193","76",2350,1,"3","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Ball","1","Right","SpoonBall","dissimilar"
"194","77",4813,1,"3","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Cake","1","Left","CakeDoll","dissimilar"
"195","78",2946,1,"3","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"196","79",2147,1,"3","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Apple","1","Left","AppleBear","dissimilar"
"197","80",1630,1,"3","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Spoon","1","Left","SpoonBall","dissimilar"
"198","81",3125,1,"3","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Doll","1","Right","CakeDoll","dissimilar"
"199","83",2397,1,"3","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Bear","1","Right","AppleBear","dissimilar"
"200","84",2292,1,"3","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Ball","1","Right","SpoonBall","dissimilar"
"201","86",2097,0,"3","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Balloons","1","Right","BalloonsDuck ","dissimilar"
"202","87",3826,1,"3","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Apple","1","Left","AppleBear","dissimilar"
"203","88",5821,1,"3","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Spoon","1","Left","SpoonBall","dissimilar"
"204","89",3614,0,"3","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Doll","1","Left","CakeDoll","dissimilar"
"205","90",2494,1,"3","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Duck","1","Right","BalloonsDuck ","dissimilar"
"206","91",4137,1,"3","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Bear","1","Right","AppleBear","dissimilar"
"207","93",4052,1,"3","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Cake","1","Left","CakeDoll","dissimilar"
"208","95",2022,1,"3","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Balloons","1","Left","BalloonsDuck ","dissimilar"
"209","97",4674,0,"3"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Spoon","1","Right","SpoonBall","dissimilar"
"210","98",2479,1,"3","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Doll","1","Right","CakeDoll","dissimilar"
"211","101",3568,0,"4","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Cookie","1","Right","CookieSock","dissimilar"
"212","102",10617,1,"4","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Hat","1","Right","EggHat","dissimilar"
"213","103",2799,1,"4","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"214","106",3627,1,"4","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"215","107",1608,0,"4","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Elephant","1","Right","ElephantBroccoli","dissimilar"
"216","108",1986,0,"4","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Cookie","1","Right","CookieSock","dissimilar"
"217","109",2536,1,"4","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Egg","1","Left","EggHat","dissimilar"
"218","110",3939,1,"4","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"219","111",2955,1,"4","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"220","112",2058,1,"4","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Sock","1","Right","CookieSock","dissimilar"
"221","113",5513,1,"4","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Egg","1","Left","EggHat","dissimilar"
"222","114",6192,1,"4","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"223","116",1627,1,"4","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"224","117",1928,1,"4","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Hat","1","Right","EggHat","dissimilar"
"225","118",2686,1,"4","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"226","121",4450,0,"4","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Egg","1","Right","EggHat","dissimilar"
"227","123",2938,1,"4","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"228","34",5103,1,"4","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"229","35",4329,1,"4","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"230","36",4842,1,"4","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"231","37",1927,0,"4","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Hat","1","Left","EggHat","dissimilar"
"232","38",3236,1,"4","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"233","39",16057,1,"4","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"234","40",4927,1,"4","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Sock","1","Right","CookieSock","dissimilar"
"235","41",4717,1,"4","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Egg","1","Left","EggHat","dissimilar"
"236","43",9933,0,"4","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Elephant","1","Right","ElephantBroccoli","dissimilar"
"237","44",6755,1,"4","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"238","45",3988,1,"4","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Hat","1","Right","EggHat","dissimilar"
"239","46",3884,1,"4","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"240","47",2226,0,"4","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar"
"241","48",4627,1,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Sock","1","Right","CookieSock","dissimilar"
"242","49",3094,1,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Egg","1","Left","EggHat","dissimilar"
"243","50",3607,1,"4","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"244","51",2917,1,"4","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"245","52",5247,1,"4","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"246","53",4255,1,"4","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Hat","1","Right","EggHat","dissimilar"
"247","54",2636,1,"4","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"248","56",4328,1,"4","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Sock","1","Right","CookieSock","dissimilar"
"249","57",5144,0,"4","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Egg","1","Right","EggHat","dissimilar"
"250","58",15120,0,"4","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Flowers","1","Right","FlowersCat","dissimilar"
"251","59",1722,0,"4","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Elephant","1","Right","ElephantBroccoli","dissimilar"
"252","60",1870,1,"4","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"253","62",3472,1,"4","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"254","64",5386,1,"4","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Sock","1","Right","CookieSock","dissimilar"
"255","65",2460,0,"4","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Egg","1","Right","EggHat","dissimilar"
"256","66",2007,1,"4","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"257","67",2422,1,"4","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"258","68",4458,1,"4","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"259","69",5328,0,"4","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Hat","1","Left","EggHat","dissimilar"
"260","70",2007,0,"4","Male","Hispanic","","b","b","b",2.55,30.61,6,0,"Cat","1","Left","FlowersCat","dissimilar"
"261","71",5197,0,"4","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar"
"262","73",1586,0,"4","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Egg","1","Right","EggHat","dissimilar"
"263","74",4584,1,"4","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"264","75",2124,0,"4","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Elephant","1","Right","ElephantBroccoli","dissimilar"
"265","76",2798,1,"4","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Cookie","1","Left","CookieSock","dissimilar"
"266","77",3722,0,"4","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Hat","1","Left","EggHat","dissimilar"
"267","78",4761,1,"4","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"268","79",5500,0,"4","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Broccoli","1","Left","ElephantBroccoli","dissimilar"
"269","80",3392,1,"4","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Sock","1","Right","CookieSock","dissimilar"
"270","81",3977,1,"4","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Egg","1","Left","EggHat","dissimilar"
"271","83",2554,1,"4","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"272","84",1778,0,"4","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Cookie","1","Right","CookieSock","dissimilar"
"273","86",2679,1,"4","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"274","87",5121,1,"4","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Broccoli","1","Right","ElephantBroccoli","dissimilar"
"275","88",1570,1,"4","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Sock","1","Right","CookieSock","dissimilar"
"276","89",1515,0,"4","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Egg","1","Right","EggHat","dissimilar"
"277","90",3182,1,"4","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Flowers","1","Left","FlowersCat","dissimilar"
"278","91",2889,1,"4","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Elephant","1","Left","ElephantBroccoli","dissimilar"
"279","93",2852,1,"4","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Hat","1","Right","EggHat","dissimilar"
"280","95",2068,1,"4","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Cat","1","Right","FlowersCat","dissimilar"
"281","97",3099,0,"4"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Sock","1","Left","CookieSock","dissimilar"
"282","98",3874,1,"4","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Egg","1","Left","EggHat","dissimilar"
"283","101",8582,1,"5","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"284","102",7634,1,"5","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"285","103",2801,1,"5","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"286","106",1577,1,"5","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"287","107",1718,1,"5","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Dog","1","Right","ClockDog","dissimilar"
"288","108",1153,0,"5","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Bread","1","Left","OrangeBread","dissimilar"
"289","109",3611,1,"5","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"290","110",3674,0,"5","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Pig","1","Right","PigButterfly","dissimilar"
"291","111",2176,1,"5","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Clock","1","Left","ClockDog","dissimilar"
"292","112",2119,1,"5","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"293","113",3391,1,"5","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"294","114",6718,1,"5","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"295","116",1226,1,"5","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"296","117",1512,1,"5","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"297","118",1974,1,"5","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"298","121",2084,1,"5","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"299","123",3059,1,"5","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Dog","1","Right","ClockDog","dissimilar"
"300","34",2558,1,"5","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"301","35",2652,1,"5","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Dog","1","Right","ClockDog","dissimilar"
"302","36",2743,1,"5","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"303","37",2355,1,"5","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"304","38",2653,1,"5","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"305","39",2712,1,"5","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Clock","1","Left","ClockDog","dissimilar"
"306","40",4231,0,"5","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Orange","1","Right","OrangeBread","dissimilar"
"307","41",3321,1,"5","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"308","43",4515,1,"5","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Dog","1","Right","ClockDog","dissimilar"
"309","45",3814,1,"5","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"310","46",2326,1,"5","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"311","48",6574,1,"5","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"312","49",2833,1,"5","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"313","50",2488,1,"5","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"314","51",2752,1,"5","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Dog","1","Right","ClockDog","dissimilar"
"315","52",4716,1,"5","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"316","53",2266,1,"5","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"317","54",3038,1,"5","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"318","56",3155,1,"5","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"319","57",2911,1,"5","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"320","58",2692,1,"5","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"321","59",3062,1,"5","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Dog","1","Right","ClockDog","dissimilar"
"322","60",1429,1,"5","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"323","62",4541,1,"5","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"324","63",2011,1,"5","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Clock","1","Left","ClockDog","dissimilar"
"325","64",5570,1,"5","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"326","66",1355,1,"5","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"327","67",1880,1,"5","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Dog","1","Right","ClockDog","dissimilar"
"328","68",4765,1,"5","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"329","69",2894,1,"5","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"330","73",1718,1,"5","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"331","74",3586,1,"5","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"332","75",1747,1,"5","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Dog","1","Right","ClockDog","dissimilar"
"333","76",3001,1,"5","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"334","77",6578,1,"5","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"335","78",3073,1,"5","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"336","79",6569,1,"5","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Clock","1","Left","ClockDog","dissimilar"
"337","80",1288,1,"5","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"338","81",5176,1,"5","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"339","83",2203,1,"5","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Dog","1","Right","ClockDog","dissimilar"
"340","84",1281,1,"5","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Bread","1","Right","OrangeBread","dissimilar"
"341","86",2268,1,"5","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Pig","1","Left","PigButterfly","dissimilar"
"342","87",2426,0,"5","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Clock","1","Right","ClockDog","dissimilar"
"343","88",1720,1,"5","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Orange","1","Left","OrangeBread","dissimilar"
"344","90",3141,1,"5","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"345","91",2488,1,"5","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Dog","1","Right","ClockDog","dissimilar"
